episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
400,1.0,3.1997947628087773,0.6834897712228831,0.2830442246062004,-20.0,1.0,2,0.0,False,True,0.7909082643497547,1,17.709159380834848,2099.814,prepare,0.0
400,2.0,3.199732793847765,0.6831032114197836,0.18326595495146542,0.0,1.0,6,1.0,False,True,0.7905513581379263,1,17.709159380834848,2099.873,in_progress,0.0
400,3.0,3.2084735710012846,0.6845974800029574,0.5097826419162088,-30.0,2.0,1,1.0,False,True,0.8399354751525718,1,17.709159380834848,2099.949,in_progress,0.0
400,4.0,3.230586409098645,0.6891433494008642,1.5253531826633042,-30.0,1.0,0,1.0,False,True,0.9648275137848543,1,17.709159380834848,2100.013,in_progress,0.0
400,5.0,3.265263605414378,0.6940338830180165,2.467536774634145,0.0,1.0,6,1.0,False,True,1.1606846066011918,1,17.709159380834848,2100.072,in_progress,0.0
400,6.0,3.311392555882071,0.7011297523953257,3.617378468131587,-30.0,1.0,0,1.0,False,True,1.4212264063359918,2,17.709159380834848,2100.149,in_progress,0.0
400,7.0,3.3676790729101653,0.7061333319262075,3.879806724196891,-30.0,1.0,0,1.0,False,True,1.738943506449301,2,17.709159380834848,2100.214,in_progress,0.0
400,8.0,3.4354852615059737,0.7063127661741555,2.8935118509911835,-30.0,1.0,0,1.0,False,True,2.1218314259150977,3,17.709159380834848,2100.282,in_progress,0.0
400,9.0,3.497800423546691,0.7012554661213979,1.0248530890492373,-30.0,1.0,0,1.0,False,True,2.473705145798675,3,17.709159380834848,2100.34,in_progress,0.0
400,10.0,3.569038920318209,0.6902411515226472,-1.7450716147051868,-30.0,1.0,0,1.0,False,True,2.875964053324676,3,17.709159380834848,2100.432,in_progress,0.0
400,11.0,3.646424727726455,0.6715963522343156,-5.269929928818633,9.999999999999998,1.0,8,1.0,False,True,3.3129041901355127,4,17.709159380834848,2100.482,in_progress,0.0
400,12.0,3.7053593267269953,0.6534757987889183,-8.101997559474288,30.0,2.0,13,1.0,False,True,3.645659015843308,4,17.709159380834848,2100.552,in_progress,0.0
400,13.0,3.778987185641981,0.6319717617690446,-10.530806348043024,-10.000000000000004,1.0,4,1.0,False,True,4.061375062195804,5,17.709159380834848,2100.602,in_progress,0.0
400,14.0,3.853411347641175,0.6101064308207835,-12.258999280066934,9.999999999999998,2.0,9,1.0,False,True,4.481597632786399,5,17.709159380834848,2100.677,in_progress,0.0
400,15.0,3.930263845821296,0.5875482933463967,-13.546060297152625,20.0,1.0,10,0.5,False,True,4.915523630988218,6,17.709159380834848,2100.749,in_progress,0.0
400,16.0,4.012599256686462,0.5672557020296914,-13.841682851990743,30.0,1.0,12,0.5,False,True,5.380415225994955,6,17.709159380834848,2100.805,in_progress,0.0
400,17.0,4.087297910757972,0.5590211801577181,-11.622749255922843,30.0,2.0,13,0.5,False,True,5.802207061747621,7,17.709159380834848,2100.878,in_progress,0.0
400,18.0,4.171999115503037,0.5578988422474064,-8.136282219116996,30.0,1.0,12,0.5,False,True,6.280490752303307,7,17.709159380834848,2100.938,in_progress,0.0
400,19.0,4.265285452466849,0.5688169315826072,-2.8118951871438274,30.0,1.0,12,0.5,False,True,6.807277580699625,8,17.709159380834848,2101.01,in_progress,0.0
400,20.0,4.335663649416513,0.5845581889085258,1.5236533463750495,-10.000000000000004,1.0,4,0.5,False,True,7.204720798340658,9,17.709159380834848,2101.082,in_progress,0.0
400,21.0,4.4212322868202065,0.6111685859875441,7.329571656172716,-30.0,2.0,1,1.0,False,True,7.687965021148183,9,17.709159380834848,2101.142,in_progress,0.0
400,22.0,4.492393856638855,0.634652603206914,10.458172420455954,-30.0,1.0,0,1.0,False,True,8.089846979701303,10,17.709159380834848,2101.212,in_progress,0.0
400,23.0,4.567780564986199,0.6555514226302993,12.181526125913054,20.0,2.0,11,1.0,False,True,8.515580334560848,10,17.709159380834848,2101.281,in_progress,0.0
400,24.0,4.667073345568212,0.6819481292236028,13.215618414859154,0.0,2.0,7,1.0,False,True,9.0763211014414,11,17.709159380834848,2101.343,in_progress,0.0
400,25.0,4.7814443134558084,0.7133058966842876,14.036721678879452,-30.0,1.0,0,1.0,False,True,9.722218443481028,11,17.709159380834848,2101.408,in_progress,0.0
400,26.0,4.8595162757736485,0.7341780480609857,14.39462084584187,30.0,2.0,13,1.0,False,True,10.163121334092004,12,17.709159380834848,2101.476,in_progress,0.0
400,27.0,4.975315008542761,0.7610177099007019,13.76226794968563,-30.0,1.0,0,0.5,False,True,10.817071971234917,13,17.709159380834848,2101.554,in_progress,0.0
400,28.0,5.068571839960585,0.7808358509653383,13.134314333330229,-30.0,1.0,0,0.5,False,True,11.343697720440431,13,17.709159380834848,2101.614,in_progress,0.0
400,29.0,5.161912735676809,0.7958651189822938,11.73719366484127,-30.0,1.0,0,0.5,False,True,11.870772729062995,14,17.709159380834848,2101.682,in_progress,0.0
400,30.0,5.258836078383197,0.8039039848728836,9.138983026215827,-30.0,1.0,0,0.5,False,True,12.418092699426817,15,17.709159380834848,2101.747,in_progress,0.0
400,31.0,5.338856753663161,0.8010649902992917,5.727742418191775,-30.0,1.0,0,0.5,False,True,12.870045191188506,15,17.709159380834848,2101.816,in_progress,0.0
400,32.0,5.404437504204972,0.7947315154947934,2.8057085607799355,-10.000000000000004,1.0,4,0.5,False,True,13.240350186224594,16,17.709159380834848,2101.873,in_progress,0.0
400,33.0,5.4798950049080934,0.78112373779159,-1.003390752101398,-30.0,1.0,0,0.5,False,True,13.666965218810748,16,17.709159380834848,2101.946,in_progress,0.0
400,34.0,5.563123226497341,0.7580490366087345,-5.714260795507056,0.0,2.0,7,1.0,False,True,14.136746580759695,17,17.709159380834848,2102.012,in_progress,0.0
400,35.0,5.616546391946674,0.7391703654545295,-8.828313308302139,0.0,2.0,7,1.0,False,True,14.43770589272092,17,17.709159380834848,2102.083,in_progress,0.0
400,36.0,5.705731682532314,0.7000447600920392,-14.200048208665804,9.999999999999998,1.0,8,1.0,False,True,14.941388569294883,18,17.709159380834848,2102.145,in_progress,0.0
400,37.0,5.784718857053407,0.6624586002826341,-18.054107046676958,20.0,1.0,10,1.0,False,True,15.38800964882953,18,17.709159380834848,2102.216,in_progress,0.0
400,38.0,5.849817590696231,0.630614476138848,-20.307868708636768,9.999999999999998,1.0,8,1.0,False,True,15.756435875946096,19,17.709159380834848,2102.276,in_progress,0.0
400,39.0,5.928033919601847,0.5949813158410918,-21.63807623297604,30.0,1.0,12,0.5,False,True,16.200903597638707,19,17.709159380834848,2102.347,in_progress,0.0
400,40.0,5.990105363357487,0.5707956730620247,-21.593594419941326,0.0,1.0,6,0.5,False,True,16.552538678498248,20,17.709159380834848,2102.406,in_progress,0.0
400,41.0,6.055572844641088,0.546836803508451,-21.183079790861758,30.0,1.0,12,0.5,False,True,16.91531874449225,20,17.709159380834848,2102.476,in_progress,0.0
400,42.0,6.123944181487349,0.5258154947413598,-20.04442267650821,30.0,2.0,13,0.5,False,True,17.28028857250501,20,17.709159380834848,2102.534,in_progress,0.0
400,43.0,6.199784320183875,0.5120833127120596,-17.14271135453868,30.0,1.0,12,0.5,False,True,17.70641945474553,21,17.709159380834848,2102.614,in_progress,0.0
400,44.0,6.278986377047481,0.505048838439719,-13.510857048918943,9.999999999999998,1.0,8,0.5,False,True,18.092948253548588,21,17.709159380834848,2102.683,in_progress,0.0
400,45.0,6.358781257798606,0.5061484449654188,-9.15552412409896,30.0,1.0,12,0.1,False,True,18.542508855689306,22,17.709159380834848,2102.749,in_progress,0.0
400,46.0,6.434640082546177,0.5137362473755374,-4.789800679989849,-20.0,2.0,3,0.1,False,True,18.91511581770605,22,17.709159380834848,2102.799,in_progress,0.0
400,47.0,6.513427065847568,0.5266378013969288,-0.5018746382441469,9.999999999999998,1.0,8,0.1,False,True,19.365777279007503,23,17.709159380834848,2102.879,in_progress,0.0
400,48.0,6.594615636320701,0.5449818900263471,3.6715793509647794,30.0,1.0,12,0.1,False,True,19.617786239019104,23,17.709159380834848,2102.948,in_progress,0.0
400,49.0,6.670811191190584,0.5697179690464542,8.091151275878364,30.0,1.0,12,0.1,False,True,20.070029769869638,24,17.709159380834848,2103.017,in_progress,0.0
400,50.0,6.738596643259641,0.5996594938758146,12.592634801604166,30.0,1.0,12,0.1,False,True,20.301847423542046,24,17.709159380834848,2103.075,in_progress,0.0
400,51.0,6.806709639683369,0.6386767540346224,17.755584760821105,30.0,1.0,12,0.1,False,True,20.745067150206694,25,17.709159380834848,2103.147,in_progress,0.0
400,52.0,6.86450980461053,0.6817059013119879,23.016846907324304,30.0,2.0,13,0.5,False,True,21.144167722642827,25,17.709159380834848,2103.208,in_progress,0.0
400,53.0,6.926285253910006,0.7418509491917857,29.932306283492284,30.0,2.0,13,0.5,False,True,21.53058405234361,25,17.709159380834848,2103.282,in_progress,0.0
400,54.0,6.985515493115274,0.8216416964346166,38.510586886490536,9.999999999999998,1.0,8,0.5,False,True,21.99096724112995,26,17.709159380834848,2103.343,in_progress,0.0
400,55.0,7.030236918786313,0.9041871182304211,47.34007660098413,20.0,1.0,10,0.5,False,True,22.46337598515136,27,17.709159380834848,2103.414,in_progress,0.0
400,56.0,7.062292166695977,0.9793651252264596,53.685273706909705,20.0,1.0,10,1.0,False,True,22.835294541497525,27,17.709159380834848,2103.475,in_progress,0.0
400,57.0,7.084410337175309,1.0630053563538253,60.81360253681512,20.0,1.0,10,1.0,False,True,23.254907281701737,27,17.709159380834848,2103.552,in_progress,0.0
400,58.0,7.096745457238758,1.1415084600021652,66.9363231475041,0.0,1.0,6,1.0,False,True,23.65192437044658,28,17.709159380834848,2103.606,in_progress,0.0
400,59.0,7.1023841677673225,1.213325764211459,72.04615581114473,0.0,1.0,6,1.0,False,True,24.021938726065674,28,17.709159380834848,2103.674,in_progress,0.0
400,60.0,7.103778388459807,1.2890733270031811,77.006675473485,30.0,1.0,12,1.0,False,True,24.39969090392442,29,17.709159380834848,2103.743,in_progress,0.0
400,61.0,7.099133373899445,1.3650776784276355,81.81851842020292,0.0,1.0,6,0.5,False,True,24.82975087363916,29,17.709159380834848,2103.806,in_progress,0.0
400,62.0,7.0864190198775985,1.4399721943167714,86.97684538155221,-30.0,1.0,0,0.5,False,True,25.193121829233867,30,17.709159380834848,2103.871,in_progress,0.0
400,63.0,7.075275638494742,1.5040660407730102,90.24726262650469,-30.0,2.0,1,0.5,False,True,25.619102329249223,30,17.709159380834848,2103.937,in_progress,0.0
400,64.0,7.064556066594698,1.5894411913292659,92.45502347681267,-30.0,1.0,0,0.1,False,True,26.066614934919812,31,17.709159380834848,2104.009,in_progress,0.0
400,65.0,7.055520457551256,1.6881184363028992,93.51410681944577,-30.0,1.0,0,0.1,False,True,26.853707442993617,32,17.709159380834848,2104.076,in_progress,0.0
400,66.0,7.052564185281691,1.745462484520349,93.43376905462065,-30.0,1.0,0,0.1,False,True,27.4293548570736,32,17.709159380834848,2104.136,in_progress,0.0
